comment,username,nickname,likes,noOfRepliedComments,avatar,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,video_views,video_image_link,video_caption,sentiment
tak tahu la ape dalam otak kerajaan sekarang ..baget 2023 xde 1 pun bagi kesenagan pada rakyat.,@khai.......77,KHAI77 ,2,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bbf0e350628beb73ca909361934111c3~c5_100x100.jpg?x-expires=1677517200&x-signature=9FibxyuQeW2sYnQZhC6GRsWkz2E%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
Kami X Mau rahmah2 ni...Kami nk harga barang turun,@are_ril_83,"Are_ril_83 ,ariel ",1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/036f8ab00f739adbb4543158914415f2~c5_100x100.jpg?x-expires=1677517200&x-signature=NKCMChxkxKMuGgS666f7ENsnZcI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
@supar ress0ng:kurang 3000 lah...apa benda 2500 ingt cukup sgt ka gaji kami,@salihinmarleen,supar ress0ng ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/278c9daf8f4809ecc667785c3ba046d4~c5_100x100.jpg?x-expires=1677517200&x-signature=W%2B1F6j0mowq%2FL0i6xkghlSsWrWE%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kemaskini belum bukak...tolong rakyat ke mcm ni😅kesian yg nk tukar status tp xblh kemaskini,@miszzaisweet,Miss Zai❤️ ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6a7c530bde13cd908d77b781a456c0bf~c5_100x100.jpg?x-expires=1677517200&x-signature=yD%2BZinqm5p4Yr7eyNiJOIA8AntY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
retorik semata2...kami mahukan kwsp bersasar diluluskan segera! jgn politikkan tuntutan rakyat! #kwspbersasar #pengeluarankecemasan,@mr.napie77,Hans77 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/96c387f2a602a54ad1d9d5ae485948c9~c5_100x100.jpg?x-expires=1677517200&x-signature=52BQs%2FMJfGBPclaCJARSc4iI%2BSU%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kwsp rakyat tu bagi la...,@afizanjeman,afizan jeman ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9bb32d6eba4331ac5152dad02d4292ba~c5_100x100.jpg?x-expires=1677517200&x-signature=Rt8tbPmfhxHf9X56n%2Fo5%2BiuIcb4%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
mana alternatif nak bantu pencarum yg terkesan??STR ja?kerajaan terdahulu dh buat..hang sambung ja keja depa,@hakimrosdee,hakimrosdee ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e768372f289baa9caa11736637da9695~c5_100x100.jpg?x-expires=1677517200&x-signature=%2FVIOAhm5lqnFassiOA2agKQHIZs%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,neutral
Najib sedang mngetawakan anda😂,@zahirlim,Zahir Lim ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7835b62036fe66a9416ec127e99801f9~c5_100x100.jpg?x-expires=1677517200&x-signature=fyKHP71j4ZzAfN1zujsa4QN7HXI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,neutral
Bukan slu makan kat luar pun 😏,@milikcikwann,Milik cik wann 😎 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/0a8275092b33f0ea468a10032b6542ec~c5_100x100.jpg?x-expires=1677517200&x-signature=Xd654vtnguJ9nEY3otWe9NUOU7w%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,neutral
orang bujang jangan sesekali undi PH pada pilihanraya 6 negeri nanti. Pencarum KWSP jangan undi PH lagi. Bagi PH bungkus!,@onak_bidayuhkch,Andre_QAB6273B ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b1478ee7e9d9ba293b311d7d4bb19f99~c5_100x100.jpg?x-expires=1677517200&x-signature=adxu4OcnFseWPzRLh1DvZc3Lc50%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
rm2500 bagi 4 atau 5 kali bayar...dah muak dah dengar...lain kita minta lain dibagi..,@airulhalid,airulhalid ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7198892237004996634~c5_100x100.jpg?x-expires=1677517200&x-signature=Jx8u1YjJqwFXp8U3U7uYhoID4Vs%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,neutral
#TOLAKPH☺️KAKI KENCING,@blacjack9995,blackjack13 ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/e5cee9297c756e52f8cfb057ac01d39f~c5_100x100.jpg?x-expires=1677517200&x-signature=LOox%2Bo9VwAqA2GhceiJ6pSJm6ec%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
Rakyat xnk pon duit kerajaan..rakyak nk duit rakyat jee..rakyat nk tlng krajaan je..xnk bg mmbazir….sebb tu rakyak mintak duit sndri dkluarkan😅,@eijat92,𝓚𝓪𝓷𝓽𝓲𝓼𝓫𝓸𝔂 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/53bb998d1a026bf409c486155b79b2a4~c5_100x100.jpg?x-expires=1677517200&x-signature=Z3DL%2BuGBzSv2jOE%2BkfC0dKMy4qo%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kami mahu duit kami....#kwspbersasar,@norzam75,Norazdah75 ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/4c6cb58a062aa7163b49bed2c9a86932~c5_100x100.jpg?x-expires=1677517200&x-signature=5blgFi1mqru%2F43AebEhOSCht6ow%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
yg ni terima kasih kepada dato najip...korang tegok najip kesannya smpai sekrang.t.kasih dato najip👍👍👍👍bkn pmx👎🏿,@smithleo77,AKU1977 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/43baed2866f2d3639a1bb919cdd86aae~c5_100x100.jpg?x-expires=1677517200&x-signature=dNmQsF5fNmVNpgg4N5WWT4Y74nI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
"cukup ke bantuan kerajaan bagi 2500 utk bayar utang bank,rmh, sekolah dan lain2.baik lagi kerajaan luluskan saja pengeluaran KWSP rakyat.",@salvester_82,Salvester ,1,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c0ab7362e65e8bb96a47a23fb6782301~c5_100x100.jpg?x-expires=1677517200&x-signature=K1l0I5bMZnUfp73wwpmo3TyW2o8%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
nmpk gaya KWSP Rahmah mmg x ada lah.....😂😂😂 yg lain blh Rahmah ...KWSP x blh rahmah😂😂,@onekemong,Wan Kemong ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a463a875bd60cd8676b5df02c2731546~c5_100x100.jpg?x-expires=1677517200&x-signature=%2FkZRYhxW6pp26AGP8ucg15gYc2c%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kwsp Tu kuar...Kami nak duit Kami... tiap2 Bulan potong gaji Kami... hancing teruk,@pemburujeram,PemburuJeRaM ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/9700e54d9d93941894d02f9efb5c41fb~c5_100x100.jpg?x-expires=1677517200&x-signature=mCJtnkqurC%2FWzXBG4D%2BLoFm%2Bqpk%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
yg bujang kalau sihat...kerja lah cari duit sendiri jgn mls...klu harapkan yg mcm ni...bg yg laki xada simpanan sendiri xkn nk harap mak ayah bila nkh,@azuraalyssa84,along azura alyssa ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f4250de89ff87ec3e2fcbfbb7fdee074~c5_100x100.jpg?x-expires=1677517200&x-signature=qoWrNRbSwLEUywcgQtjwxL8u46A%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
"kemaskini pun takbukak lagi apa ceritaa 😑 aku da nak beranak anak no 1 daa, takkan selamanya nak status bujang laki bini 😪",@babyshayang__,Cekmanjaaa🌹 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f8c2a994de3f73b302143b667f41f90e~c5_100x100.jpg?x-expires=1677517200&x-signature=X1ukR20zB5%2BRlq6VlIT8Az2paro%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
Cabaranya ialah bagaimana gomen na kurangkan JUMLAH rakyat b40…9juta rakyat malaysia yg b40….naikkan mereka ke m20,@durilandak0,Mohd Rafie ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1603036901401601.jpg?x-expires=1677517200&x-signature=ay45gVu1D1fGzPPlexLTxGgZmPU%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
TER-miskin tu kuat sgt bunyi nye😂,@lanjutsaja97,Ashiapp Ebenz ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/835b50f7bbb9956888341af90b612789~c5_100x100.jpg?x-expires=1677517200&x-signature=EPoHpawIQwELD1u649j2xhUHMIY%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
"rahmah ka rahim ka rauf ka,xpayah...turun semua harga barangkan senang...mcm ni yg kta pka ekonomi...lemmahhhhhhh",@matwanik,matwanik ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/a6a4c50217161a50139441d62ac21f3e~c5_100x100.jpg?x-expires=1677517200&x-signature=YAUllcryYWlwokccovqNvbfL3Oo%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,neutral
takde istimewanya belanjawan tahun ni..lagi buruk adalah,@daeng08haical88,Daeng haical Iskandar ,1,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1694703998435329.jpg?x-expires=1677517200&x-signature=l0egPlCsm8x8zzpLInuUKVvq71g%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
"jadi hutang negara tak ada la ye apa yang di war2 kan...
sebab bajet pun ada 😏😏",@fahan_ann30,fahan_ann30 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7166169609639952410~c5_100x100.jpg?x-expires=1677517200&x-signature=UKQg7lBjRQ3Z%2FDu7i81MWZ9dmUM%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kami x nk bantuan² ni ..kami nk kwsp...sorg ank yuran je 200++ hbis kalau 2 3 4 5 org ank....ckop ke dgn duit bantuan yg di bg tuuuuuu...,@afifahfyfa0,afifahfyfa0 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bdd491aafa3f38105b5cdfeafdd780b5~c5_100x100.jpg?x-expires=1677517200&x-signature=oRridJOhnctbOni2u3%2FSh38%2BUjA%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
PH menang kerana BN khianati pengundi...PH dpt undi kerana manifesto hancing...#PNthebest,@iwanera89,e-one ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1667212680001538.jpg?x-expires=1677517200&x-signature=0HH1ckUqhhYwUPB4aLgUUb3qM%2BU%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
KERAJAAN GAGALLL,@royzieroy361,royzieroy361 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/4efbe5b7762f670c58f9cd542402cca6~c5_100x100.jpg?x-expires=1677517200&x-signature=vX5%2F1p9n4yoXNrvxsZH4QCyr3HU%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kononnya tak bagi kwsp dn akan rangka plan utk bantu rakyat. last2 sampah. b40 yg ada ekasih je dibantu.,@tuanshahfik,شحفيق داريف ,0,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/139d1811e81c431aadef5b304335936c.jpg?x-expires=1677517200&x-signature=SrZvG6qic3fLjlioqQgHfxGOFpI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
"pm paling teruk buat belanjawan kata utk rakyat ...rahmah nie sama ja dengan kerajaan lepas ..bakul makanan adoiii benda yg sama ,",@.hambaallah33,adam ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/58f17656b79e3249c0366548cfaa99ad~c5_100x100.jpg?x-expires=1677517200&x-signature=zJODM7fAvKlRAqO9wUiXa8jEFRU%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
kami tak mahu Anwar...kami mahu ABAH jadi PM.,@hanisasulaiman,@Hanisa ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/662dae4b0301160296e77b2780988c7e~c5_100x100.jpg?x-expires=1677517200&x-signature=h724DVM9ImctTHZnD8vmiV6OMuc%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
same je...tak de perubahan 😂,@juniorreagan2,Regan@junior💖💖 ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/afb0aac39df96a52cf6df21dd45050d2~c5_100x100.jpg?x-expires=1677517200&x-signature=6Kc1VH0L07KBt%2B5tAeXNAWRBOkI%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,positive
@syafie7689:Menteri kewangan ANWAR.. MOHON kepada Perdana Menteri ANWAR.. MAKA.. LULUSLAH WANG ANWAR KEPADA ANWA,@riyyadh1,zam ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/a2dc313252dfac53f1f014bcb151b1a6~c5_100x100.jpg?x-expires=1677517200&x-signature=ouNjFUEZhGORo30rNmLvyiXkTnQ%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
"jahat2 bosku dgn abah..rakyat DPT merasa jugak..ni apa pun xdak..ada GST pun..barang xla mahal mcam sekarang,,,",@khaliskedah5,KHALIS_KDA ,0,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/3581a7775dff7704484f1e51e6fdfdf9~c5_100x100.jpg?x-expires=1677517200&x-signature=SkETdIIEMzoTIaoPo6WULJd8L8o%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
"kwsp kami mana setakat tambah rm500 apa guna,rakyat nak cash fhm",@aminnaminn1,Aminn Aminn306 ,0,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1686835926547458.jpg?x-expires=1677517200&x-signature=P7UHUqu5S%2F16zhtfVvLJsivQF9A%3D,2023-02-26,2023-02-27,https://www.tiktok.com/@501awani/video/7203675149588024578,15.5K,1672,1822,2023-02-25,523K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c390cd8d5d5240ceba4f281060c5b880_1677236451?x-expires=1677448800&x-signature=4QXaLhZ7PlUNQhy%2B5MDQHVflCa4%3D,Sumbangan Tunai Rahmah (STR) ditambah baik #Belanjawan2023 ,negative
